Entity,Code,Year,Oil (TWh growth)
Trinidad and Tobago,TTO,2018,-1.4454441
Trinidad and Tobago,TTO,2019,-6.0084953
Trinidad and Tobago,TTO,2020,-1.9012127
Trinidad and Tobago,TTO,2021,-1.6901951
Turkey,TUR,1966,8.127365
Turkey,TUR,1967,8.731693
Turkey,TUR,1968,11.855515
Turkey,TUR,1969,7.9553986
Turkey,TUR,1970,4.679367
Turkey,TUR,1971,15.451218
Turkey,TUR,1972,13.197136
Turkey,TUR,1973,24.569016
Turkey,TUR,1974,-3.6840973
Turkey,TUR,1975,13.887299
Turkey,TUR,1976,19.017227
Turkey,TUR,1977,21.936356
Turkey,TUR,1978,13.362305
Turkey,TUR,1979,-21.981033
Turkey,TUR,1980,3.6081696
Turkey,TUR,1981,-2.6724548
Turkey,TUR,1982,12.648651
Turkey,TUR,1983,9.939514
Turkey,TUR,1984,-0.9809418
Turkey,TUR,1985,9.572479
Turkey,TUR,1986,17.535553
Turkey,TUR,1987,29.39566
Turkey,TUR,1988,16.202301
Turkey,TUR,1989,-15.815796
Turkey,TUR,1990,15.978546
Turkey,TUR,1991,-7.0328674
Turkey,TUR,1992,15.094116
Turkey,TUR,1993,41.192993
Turkey,TUR,1994,-14.17334
Turkey,TUR,1995,37.56189
Turkey,TUR,1996,15.423645
Turkey,TUR,1997,-5.470154
Turkey,TUR,1998,-0.6428833
Turkey,TUR,1999,-1.6567688
Turkey,TUR,2000,17.035675
Turkey,TUR,2001,-25.83316
Turkey,TUR,2002,23.923798
Turkey,TUR,2003,-5.3478394
Turkey,TUR,2004,8.190887
Turkey,TUR,2005,-4.752716
Turkey,TUR,2006,14.589691
Turkey,TUR,2007,6.928131
Turkey,TUR,2008,-5.3138123
Turkey,TUR,2009,6.8339844
Turkey,TUR,2010,-9.848236
Turkey,TUR,2011,-8.186768
Turkey,TUR,2012,18.901703
Turkey,TUR,2013,27.171967
Turkey,TUR,2014,12.0000305
Turkey,TUR,2015,82.22479
Turkey,TUR,2016,35.876953
Turkey,TUR,2017,26.954224
Turkey,TUR,2018,-20.195923
Turkey,TUR,2019,2.3094482
Turkey,TUR,2020,-47.256226
Turkey,TUR,2021,13.648743
Turkmenistan,TKM,1986,-15.667511
Turkmenistan,TKM,1987,-0.04402542
Turkmenistan,TKM,1988,-0.030277252
Turkmenistan,TKM,1989,-0.04253006
Turkmenistan,TKM,1990,13.001839
Turkmenistan,TKM,1991,6.489094
Turkmenistan,TKM,1992,-2.2427368
Turkmenistan,TKM,1993,-25.075573
Turkmenistan,TKM,1994,0.16500092
Turkmenistan,TKM,1995,-2.763668
Turkmenistan,TKM,1996,5.1209717
Turkmenistan,TKM,1997,-0.78157806
Turkmenistan,TKM,1998,10.113129
Turkmenistan,TKM,1999,4.1969185
Turkmenistan,TKM,2000,-1.8373566
Turkmenistan,TKM,2001,-2.1745071
Turkmenistan,TKM,2002,6.550831
Turkmenistan,TKM,2003,7.3585434
Turkmenistan,TKM,2004,-0.07584381
Turkmenistan,TKM,2005,0.26900864
Turkmenistan,TKM,2006,-1.6027298
Turkmenistan,TKM,2007,2.987175
Turkmenistan,TKM,2008,1.6082611
Turkmenistan,TKM,2009,-2.661869
Turkmenistan,TKM,2010,6.3783035
Turkmenistan,TKM,2011,2.7975922
Turkmenistan,TKM,2012,2.9339905
Turkmenistan,TKM,2013,2.3498
Turkmenistan,TKM,2014,3.4719315
Turkmenistan,TKM,2015,0.54626465
Turkmenistan,TKM,2016,-0.573143
Turkmenistan,TKM,2017,0.12289429
Turkmenistan,TKM,2018,0.60180664
Turkmenistan,TKM,2019,0.34307098
Turkmenistan,TKM,2020,-3.6937943
Turkmenistan,TKM,2021,3.0886993
USSR,OWID_USS,1966,141.39783
USSR,OWID_USS,1967,191.29614
USSR,OWID_USS,1968,153.57275
USSR,OWID_USS,1969,157.2627
USSR,OWID_USS,1970,266.0625
USSR,OWID_USS,1971,174.72827
USSR,OWID_USS,1972,260.4912
USSR,OWID_USS,1973,250.7373
USSR,OWID_USS,1974,353.77246
USSR,OWID_USS,1975,190.42554
USSR,OWID_USS,1976,114.024414
USSR,OWID_USS,1977,170.1289
USSR,OWID_USS,1978,270.35596
USSR,OWID_USS,1979,82.23779
USSR,OWID_USS,1980,230.3584
USSR,OWID_USS,1981,43.608887
USSR,OWID_USS,1982,-36.83203
USSR,OWID_USS,1983,-73.160645
USSR,OWID_USS,1984,0.7114258
Ukraine,UKR,1986,2.605957
Ukraine,UKR,1987,30.26648
Ukraine,UKR,1988,-64.76288
Ukraine,UKR,1989,-32.198486
Ukraine,UKR,1990,76.034546
Ukraine,UKR,1991,-31.944885
Ukraine,UKR,1992,-265.84592
Ukraine,UKR,1993,-132.92258
Ukraine,UKR,1994,-46.24948
Ukraine,UKR,1995,10.9314575
Ukraine,UKR,1996,-115.99661
Ukraine,UKR,1997,29.766937
Ukraine,UKR,1998,-18.70662
Ukraine,UKR,1999,-49.56366
Ukraine,UKR,2000,-8.932907
Ukraine,UKR,2001,14.677124
Ukraine,UKR,2002,2.4632568
Ukraine,UKR,2003,5.5093384
Ukraine,UKR,2004,0.96281433
Ukraine,UKR,2005,4.2398224
Ukraine,UKR,2006,4.3487244
Ukraine,UKR,2007,5.8010864
Ukraine,UKR,2008,-7.4852448
Ukraine,UKR,2009,-4.715103
Ukraine,UKR,2010,-6.423874
Ukraine,UKR,2011,-0.6602783
Ukraine,UKR,2012,-1.3323212
Ukraine,UKR,2013,-8.32991
Ukraine,UKR,2014,-17.846176
Ukraine,UKR,2015,-14.113541
Ukraine,UKR,2016,5.68795
Ukraine,UKR,2017,0.62783813
Ukraine,UKR,2018,4.917183
Ukraine,UKR,2019,-1.7375488
Ukraine,UKR,2020,-7.1845474
Ukraine,UKR,2021,5.3680115
United Arab Emirates,ARE,1966,0.05750805
United Arab Emirates,ARE,1967,0.068214715
United Arab Emirates,ARE,1968,0.11445719
United Arab Emirates,ARE,1969,0.12171221
United Arab Emirates,ARE,1970,0.19916594
United Arab Emirates,ARE,1971,0.25493932
United Arab Emirates,ARE,1972,0.5246197
United Arab Emirates,ARE,1973,1.2304609
United Arab Emirates,ARE,1974,1.3199
United Arab Emirates,ARE,1975,2.928697
United Arab Emirates,ARE,1976,3.601027
United Arab Emirates,ARE,1977,5.401265
United Arab Emirates,ARE,1978,1.7268105
United Arab Emirates,ARE,1979,6.647072
United Arab Emirates,ARE,1980,35.136032
United Arab Emirates,ARE,1981,5.194454
United Arab Emirates,ARE,1982,7.015114
United Arab Emirates,ARE,1983,0.106796265
United Arab Emirates,ARE,1984,10.289009
United Arab Emirates,ARE,1985,20.171745
United Arab Emirates,ARE,1986,21.596191
United Arab Emirates,ARE,1987,11.822372
United Arab Emirates,ARE,1988,27.245422
United Arab Emirates,ARE,1989,8.1549225
United Arab Emirates,ARE,1990,8.29776
United Arab Emirates,ARE,1991,42.24724
United Arab Emirates,ARE,1992,1.5557251
United Arab Emirates,ARE,1993,8.097183
United Arab Emirates,ARE,1994,11.271286
United Arab Emirates,ARE,1995,-0.08312988
United Arab Emirates,ARE,1996,-8.193085
United Arab Emirates,ARE,1997,3.7309723
United Arab Emirates,ARE,1998,-0.89601135
United Arab Emirates,ARE,1999,-5.7864075
United Arab Emirates,ARE,2000,-2.6845703
United Arab Emirates,ARE,2001,-2.718399
United Arab Emirates,ARE,2002,8.685623
United Arab Emirates,ARE,2003,25.228653
United Arab Emirates,ARE,2004,21.0206
United Arab Emirates,ARE,2005,11.363373
United Arab Emirates,ARE,2006,22.338531
United Arab Emirates,ARE,2007,22.144257
United Arab Emirates,ARE,2008,17.285492
United Arab Emirates,ARE,2009,-8.195984
United Arab Emirates,ARE,2010,25.579742
United Arab Emirates,ARE,2011,27.267578
United Arab Emirates,ARE,2012,19.310028
United Arab Emirates,ARE,2013,46.281586
United Arab Emirates,ARE,2014,-1.371582
United Arab Emirates,ARE,2015,31.901367
United Arab Emirates,ARE,2016,47.264404
United Arab Emirates,ARE,2017,-5.2750854
United Arab Emirates,ARE,2018,-3.6681519
United Arab Emirates,ARE,2019,-13.322937
United Arab Emirates,ARE,2020,-71.63284
United Arab Emirates,ARE,2021,54.467987
United Kingdom,GBR,1966,63.19629
United Kingdom,GBR,1967,70.86273
United Kingdom,GBR,1968,59.717346
United Kingdom,GBR,1969,80.84424
United Kingdom,GBR,1970,68.444336
United Kingdom,GBR,1971,6.501709
United Kingdom,GBR,1972,74.52429
United Kingdom,GBR,1973,34.69043
United Kingdom,GBR,1974,-95.63452
United Kingdom,GBR,1975,-156.62683
United Kingdom,GBR,1976,-6.397461
United Kingdom,GBR,1977,9.092285
United Kingdom,GBR,1978,28.32434
United Kingdom,GBR,1979,10.077148
United Kingdom,GBR,1980,-164.21185
United Kingdom,GBR,1981,-71.85388
United Kingdom,GBR,1982,10.329041
United Kingdom,GBR,1983,-34.828003
United Kingdom,GBR,1984,200.07117
United Kingdom,GBR,1985,-140.67761
United Kingdom,GBR,1986,2.130188
United Kingdom,GBR,1987,-25.725464
United Kingdom,GBR,1988,57.933533
United Kingdom,GBR,1989,21.495178
United Kingdom,GBR,1990,12.722961
United Kingdom,GBR,1991,-4.664856
United Kingdom,GBR,1992,11.127197
United Kingdom,GBR,1993,5.055298
United Kingdom,GBR,1994,-10.572205
United Kingdom,GBR,1995,-11.712891
United Kingdom,GBR,1996,24.64795
United Kingdom,GBR,1997,-29.158325
United Kingdom,GBR,1998,-3.8702393
United Kingdom,GBR,1999,-13.704895
United Kingdom,GBR,2000,-15.533508
United Kingdom,GBR,2001,-6.9765015
United Kingdom,GBR,2002,-3.7919922
United Kingdom,GBR,2003,11.302612
United Kingdom,GBR,2004,25.178589
United Kingdom,GBR,2005,34.76007
United Kingdom,GBR,2006,-8.891113
United Kingdom,GBR,2007,-32.31006
United Kingdom,GBR,2008,-22.461426
United Kingdom,GBR,2009,-47.050476
United Kingdom,GBR,2010,-13.906555
United Kingdom,GBR,2011,-14.908264
United Kingdom,GBR,2012,-25.198303
United Kingdom,GBR,2013,-14.108398
United Kingdom,GBR,2014,-0.90966797
United Kingdom,GBR,2015,23.283203
United Kingdom,GBR,2016,27.905518
United Kingdom,GBR,2017,1.395813
United Kingdom,GBR,2018,-12.089233
United Kingdom,GBR,2019,-22.53711
United Kingdom,GBR,2020,-197.40985
United Kingdom,GBR,2021,39.692993
United States,USA,1966,316.76807
United States,USA,1967,257.54883
United States,USA,1968,469.167
United States,USA,1969,373.87695
United States,USA,1970,344.35352
United States,USA,1971,285.4922
United States,USA,1972,658.2285
United States,USA,1973,535.3428
United States,USA,1974,-383.74805
United States,USA,1975,-221.66895
United States,USA,1976,679.75684
United States,USA,1977,541.9385
United States,USA,1978,229.88086
United States,USA,1979,-243.58105
United States,USA,1980,-804.3613
United States,USA,1981,-640.7168
United States,USA,1982,-462.22363
United States,USA,1983,-39.055664
United States,USA,1984,261.8418
United States,USA,1985,-32.879883
United States,USA,1986,415.15137
United States,USA,1987,186.56348
United States,USA,1988,378.73145
United States,USA,1989,-3.3535156
United States,USA,1990,-210.61719
United States,USA,1991,-198.4043
United States,USA,1992,188.87793
United States,USA,1993,78.6582
United States,USA,1994,243.70117
United States,USA,1995,-22.21875
United States,USA,1996,349.61133
United States,USA,1997,132.62988
United States,USA,1998,171.34277
United States,USA,1999,285.98047
United States,USA,2000,117.04199
United States,USA,2001,-17.285156
United States,USA,2002,5.564453
United States,USA,2003,161.26953
United States,USA,2004,394.1836
United States,USA,2005,16.211914
United States,USA,2006,-143.16895
United States,USA,2007,-69.1543
United States,USA,2008,-728.06055
United States,USA,2009,-536.4502
United States,USA,2010,153.9834
United States,USA,2011,-196.6709
United States,USA,2012,-221.96973
United States,USA,2013,154.96582
United States,USA,2014,65.71289
United States,USA,2015,197.45215
United States,USA,2016,70.8584
United States,USA,2017,96.19922
United States,USA,2018,241.95508
United States,USA,2019,-15.798828
United States,USA,2020,-1251.5342
United States,USA,2021,780.6426
Upper-middle-income countries,,1966,264.2776
Upper-middle-income countries,,1967,264.78296
Upper-middle-income countries,,1968,290.90405
Upper-middle-income countries,,1969,317.34473
Upper-middle-income countries,,1970,442.54053
Upper-middle-income countries,,1971,411.9751
Upper-middle-income countries,,1972,476.06982
Upper-middle-income countries,,1973,551.4219
Upper-middle-income countries,,1974,533.74365
Upper-middle-income countries,,1975,363.39014
Upper-middle-income countries,,1976,393.3252
Upper-middle-income countries,,1977,344.0879
Upper-middle-income countries,,1978,537.395
Upper-middle-income countries,,1979,198.99414
Upper-middle-income countries,,1980,182.27539
Upper-middle-income countries,,1981,-21.09375
Upper-middle-income countries,,1982,-22.418945
Upper-middle-income countries,,1983,-86.52051
Upper-middle-income countries,,1984,86.37305
Upper-middle-income countries,,1985,-1211.3364
Upper-middle-income countries,,1986,249.69238
Upper-middle-income countries,,1987,228.41309
Upper-middle-income countries,,1988,149.98096
Upper-middle-income countries,,1989,180.02246
Upper-middle-income countries,,1990,105.39746
Upper-middle-income countries,,1991,-23.425781
Upper-middle-income countries,,1992,85.27832
Upper-middle-income countries,,1993,-222.97656
Upper-middle-income countries,,1994,-108.41504
Upper-middle-income countries,,1995,-23.339844
Upper-middle-income countries,,1996,101.12695
Upper-middle-income countries,,1997,394.83008
Upper-middle-income countries,,1998,-100.78613
Upper-middle-income countries,,1999,41.39453
Upper-middle-income countries,,2000,306.10156
Upper-middle-income countries,,2001,82.4541
Upper-middle-income countries,,2002,164.27539
Upper-middle-income countries,,2003,438.1455
Upper-middle-income countries,,2004,762.3047
Upper-middle-income countries,,2005,131.46875
Upper-middle-income countries,,2006,394.04492
Upper-middle-income countries,,2007,326.2871
Upper-middle-income countries,,2008,178.89355
Upper-middle-income countries,,2009,27.44336
Upper-middle-income countries,,2010,905.8203
Upper-middle-income countries,,2011,508.19922
Upper-middle-income countries,,2012,559.5303
Upper-middle-income countries,,2013,398.3457
Upper-middle-income countries,,2014,340.083
Upper-middle-income countries,,2015,347.64355
Upper-middle-income countries,,2016,333.6172
Upper-middle-income countries,,2017,366.2705
Upper-middle-income countries,,2018,390.86426
Upper-middle-income countries,,2019,314.83887
Upper-middle-income countries,,2020,-815.6201
Upper-middle-income countries,,2021,966.07715
Uzbekistan,UZB,1986,2.3601608
Uzbekistan,UZB,1987,1.7243729
Uzbekistan,UZB,1988,4.50515
Uzbekistan,UZB,1989,1.5273438
Uzbekistan,UZB,1990,-1.0179596
Uzbekistan,UZB,1991,-5.3524246
Uzbekistan,UZB,1992,-25.104141
Uzbekistan,UZB,1993,4.7386703
Uzbekistan,UZB,1994,-15.614998
Uzbekistan,UZB,1995,-11.152809
Uzbekistan,UZB,1996,-0.75896454
Uzbekistan,UZB,1997,4.779915
Uzbekistan,UZB,1998,-2.5828552
Uzbekistan,UZB,1999,4.129669
Uzbekistan,UZB,2000,-0.046142578
Uzbekistan,UZB,2001,-0.37538147
Uzbekistan,UZB,2002,-0.39660645
Uzbekistan,UZB,2003,-2.0710678
Uzbekistan,UZB,2004,-7.145088
Uzbekistan,UZB,2005,-10.585064
Uzbekistan,UZB,2006,2.636303
Uzbekistan,UZB,2007,1.995163
Uzbekistan,UZB,2008,-4.560585
Uzbekistan,UZB,2009,-8.6908455
Uzbekistan,UZB,2010,3.5577927
Uzbekistan,UZB,2011,0.94654846
Uzbekistan,UZB,2012,-9.844147
Uzbekistan,UZB,2013,-3.1171913
Uzbekistan,UZB,2014,-3.5661697
Uzbekistan,UZB,2015,0.45423126
Uzbekistan,UZB,2016,2.2708473
Uzbekistan,UZB,2017,0.30800247
Uzbekistan,UZB,2018,4.207821
Uzbekistan,UZB,2019,0.20730591
Uzbekistan,UZB,2020,-7.004303
Uzbekistan,UZB,2021,3.96352
Venezuela,VEN,1966,-1.918457
Venezuela,VEN,1967,2.2368546
Venezuela,VEN,1968,10.031151
Venezuela,VEN,1969,-1.4757004
Venezuela,VEN,1970,5.5821686
Venezuela,VEN,1971,1.1953201
Venezuela,VEN,1972,11.577667
Venezuela,VEN,1973,13.63504
Venezuela,VEN,1974,0.14785767
Venezuela,VEN,1975,10.190338
Venezuela,VEN,1976,-1.1396027
Venezuela,VEN,1977,19.577606
Venezuela,VEN,1978,8.462067
Venezuela,VEN,1979,13.86763
Venezuela,VEN,1980,42.93405
Venezuela,VEN,1981,14.710709
Venezuela,VEN,1982,-3.0542603
Venezuela,VEN,1983,-6.0711823
Venezuela,VEN,1984,-15.559784
Venezuela,VEN,1985,5.454834
Venezuela,VEN,1986,10.406876
Venezuela,VEN,1987,-12.55719
Venezuela,VEN,1988,8.507095
Venezuela,VEN,1989,-6.152191
Venezuela,VEN,1990,2.3845367
Venezuela,VEN,1991,-12.178314
Venezuela,VEN,1992,45.02475
Venezuela,VEN,1993,-26.861282
Venezuela,VEN,1994,29.15651
Venezuela,VEN,1995,-10.19931
Venezuela,VEN,1996,-50.502777
Venezuela,VEN,1997,17.965912
Venezuela,VEN,1998,26.709747
Venezuela,VEN,1999,47.391937
Venezuela,VEN,2000,9.367004
Venezuela,VEN,2001,22.710083
Venezuela,VEN,2002,27.114502
Venezuela,VEN,2003,-22.956238
Venezuela,VEN,2004,8.046234
Venezuela,VEN,2005,18.422028
Venezuela,VEN,2006,-8.866211
Venezuela,VEN,2007,28.384918
Venezuela,VEN,2008,-3.8837585
Venezuela,VEN,2009,7.350189
Venezuela,VEN,2010,21.390594
Venezuela,VEN,2011,-13.724396
Venezuela,VEN,2012,37.542175
Venezuela,VEN,2013,33.487457
Venezuela,VEN,2014,-53.627014
Venezuela,VEN,2015,-26.569641
Venezuela,VEN,2016,-94.46158
Venezuela,VEN,2017,-23.975677
Venezuela,VEN,2018,-48.47966
Venezuela,VEN,2019,-35.86743
Venezuela,VEN,2020,-35.080475
Venezuela,VEN,2021,6.1465607
Vietnam,VNM,1966,21.352749
Vietnam,VNM,1967,18.288128
Vietnam,VNM,1968,1.1616783
Vietnam,VNM,1969,12.269531
Vietnam,VNM,1970,2.6110077
Vietnam,VNM,1971,-11.3512535
Vietnam,VNM,1972,2.2060814
Vietnam,VNM,1973,-1.1641388
Vietnam,VNM,1974,-24.699108
Vietnam,VNM,1975,-1.7845497
Vietnam,VNM,1976,-27.277905
Vietnam,VNM,1977,-0.09009552
Vietnam,VNM,1978,2.0237741
Vietnam,VNM,1979,1.7968922
Vietnam,VNM,1980,9.948875
Vietnam,VNM,1981,-3.028614
Vietnam,VNM,1982,0.336483
Vietnam,VNM,1983,2.9690266
Vietnam,VNM,1984,-0.5288925
Vietnam,VNM,1985,1.2789307
Vietnam,VNM,1986,2.0477352
Vietnam,VNM,1987,4.355673
Vietnam,VNM,1988,1.3863983
Vietnam,VNM,1989,-2.2452774
Vietnam,VNM,1990,5.1377907
Vietnam,VNM,1991,-0.8419876
Vietnam,VNM,1992,3.183319
Vietnam,VNM,1993,10.416763
Vietnam,VNM,1994,5.1702003
Vietnam,VNM,1995,5.5030212
Vietnam,VNM,1996,8.823536
Vietnam,VNM,1997,9.377876
Vietnam,VNM,1998,8.040962
Vietnam,VNM,1999,8.596268
Vietnam,VNM,2000,7.8632584
Vietnam,VNM,2001,8.502876
Vietnam,VNM,2002,10.770782
Vietnam,VNM,2003,7.7109604
Vietnam,VNM,2004,24.31105
Vietnam,VNM,2005,-1.042511
Vietnam,VNM,2006,-2.8890533
Vietnam,VNM,2007,16.826187
Vietnam,VNM,2008,8.048889
Vietnam,VNM,2009,3.36409
Vietnam,VNM,2010,24.013092
Vietnam,VNM,2011,-0.7833252
Vietnam,VNM,2012,2.290802
Vietnam,VNM,2013,7.283371
Vietnam,VNM,2014,13.077148
Vietnam,VNM,2015,46.990112
Vietnam,VNM,2016,24.795807
Vietnam,VNM,2017,14.082489
Vietnam,VNM,2018,16.03476
Vietnam,VNM,2019,10.225128
Vietnam,VNM,2020,-57.859283
Vietnam,VNM,2021,-17.03949
Western Africa (BP),,1966,1.5457191
Western Africa (BP),,1967,1.3133049
Western Africa (BP),,1968,2.0172691
Western Africa (BP),,1969,4.893566
Western Africa (BP),,1970,3.425583
Western Africa (BP),,1971,14.382652
Western Africa (BP),,1972,4.577446
Western Africa (BP),,1973,9.778534
Western Africa (BP),,1974,4.1305237
Western Africa (BP),,1975,9.020866
Western Africa (BP),,1976,11.3274765
Western Africa (BP),,1977,13.708672
Western Africa (BP),,1978,9.434982
Western Africa (BP),,1979,9.64917
Western Africa (BP),,1980,10.339539
Western Africa (BP),,1981,17.372208
Western Africa (BP),,1982,10.067993
Western Africa (BP),,1983,-12.07457
Western Africa (BP),,1984,-15.034485
Western Africa (BP),,1985,6.741211
Western Africa (BP),,1986,-12.172623
Western Africa (BP),,1987,10.833786
Western Africa (BP),,1988,6.63472
Western Africa (BP),,1989,4.506012
Western Africa (BP),,1990,-5.019684
Western Africa (BP),,1991,11.598099
Western Africa (BP),,1992,17.165588
Western Africa (BP),,1993,-2.2683105
Western Africa (BP),,1994,0.6677704
Western Africa (BP),,1995,2.045761
Western Africa (BP),,1996,11.457642
Western Africa (BP),,1997,-0.5270691
Western Africa (BP),,1998,2.527542
Western Africa (BP),,1999,12.446655
Western Africa (BP),,2000,-1.7300415
Western Africa (BP),,2001,8.534653
Western Africa (BP),,2002,14.128937
Western Africa (BP),,2003,-4.5813904
Western Africa (BP),,2004,9.200684
Western Africa (BP),,2005,13.500046
Western Africa (BP),,2006,-19.471512
Western Africa (BP),,2007,6.179001
Western Africa (BP),,2008,32.706757
Western Africa (BP),,2009,0.89715576
Western Africa (BP),,2010,19.006165
Western Africa (BP),,2011,0.40621948
Western Africa (BP),,2012,17.432465
Western Africa (BP),,2013,10.219269
Western Africa (BP),,2014,-21.158295
Western Africa (BP),,2015,2.4726868
Western Africa (BP),,2016,34.398407
Western Africa (BP),,2017,29.065521
Western Africa (BP),,2018,57.089508
Western Africa (BP),,2019,7.537628
Western Africa (BP),,2020,-5.547394
Western Africa (BP),,2021,35.039307
World,OWID_WRL,1966,1351.541
World,OWID_WRL,1967,1390.9902
World,OWID_WRL,1968,1756.1953
World,OWID_WRL,1969,1864.6699
World,OWID_WRL,1970,2152.1816
World,OWID_WRL,1971,1489.6152
World,OWID_WRL,1972,2117.4648
World,OWID_WRL,1973,2422.545
World,OWID_WRL,1974,-456.62695
World,OWID_WRL,1975,-362.4121
World,OWID_WRL,1976,2036.6973
World,OWID_WRL,1977,1175.668
World,OWID_WRL,1978,1581.7852
World,OWID_WRL,1979,554.64453
World,OWID_WRL,1980,-1550.1406
World,OWID_WRL,1981,-1262.8516
World,OWID_WRL,1982,-1066.3047
World,OWID_WRL,1983,-247.66016
World,OWID_WRL,1984,742.4492
World,OWID_WRL,1985,-19.953125
World,OWID_WRL,1986,1040.7305
World,OWID_WRL,1987,692.71094
World,OWID_WRL,1988,1159.0469
World,OWID_WRL,1989,604.2422
World,OWID_WRL,1990,451.1875
World,OWID_WRL,1991,2.6171875
World,OWID_WRL,1992,541.21094
World,OWID_WRL,1993,-191.23828
World,OWID_WRL,1994,832.89844
World,OWID_WRL,1995,648.66797
World,OWID_WRL,1996,872.1211
World,OWID_WRL,1997,1098.9453
World,OWID_WRL,1998,231.17188
World,OWID_WRL,1999,725.6758
World,OWID_WRL,2000,510.83594
World,OWID_WRL,2001,374.7578
World,OWID_WRL,2002,353.1797
World,OWID_WRL,2003,971.78516
World,OWID_WRL,2004,1690.0039
World,OWID_WRL,2005,402.0039
World,OWID_WRL,2006,499.95312
World,OWID_WRL,2007,586.2617
World,OWID_WRL,2008,-420.1875
World,OWID_WRL,2009,-967.1172
World,OWID_WRL,2010,1523.5078
World,OWID_WRL,2011,412.58203
World,OWID_WRL,2012,703.0469
World,OWID_WRL,2013,509.44922
World,OWID_WRL,2014,312.28906
World,OWID_WRL,2015,963.8203
World,OWID_WRL,2016,964.5117
World,OWID_WRL,2017,754.76953
World,OWID_WRL,2018,735.0781
World,OWID_WRL,2019,118.00391
World,OWID_WRL,2020,-4987.918
World,OWID_WRL,2021,2789.7695
